|id|REGION-CENTROID-COL|REGION-CENTROID-ROW|REGION-PIXEL-COUNT|SHORT-LINE-DENSITY-5|SHORT-LINE-DENSITY-2|VEDGE-MEAN|VEDGE-SD|HEDGE-MEAN|HEDGE-SD|INTENSITY-MEAN|RAWRED-MEAN|RAWBLUE-MEAN|RAWGREEN-MEAN|EXRED-MEAN|EXBLUE-MEAN|EXGREEN-MEAN|VALUE-MEAN|SATURATION-MEAN|HUE-MEAN
899|899|145|248|9|0.0|0.0|2.0555553|1.7180947|2.111111|1.3770607|26.888890000000004|23.222220999999998|25.11111|32.333335999999996|-11.0|-5.3333335|16.333334|32.333335999999996|0.29167509999999996|2.2850982999999996
900|900|42|57|9|0.0|0.0|1.3888906|0.97562754|0.99999875|0.36514837|65.703705|59.44444300000001|79.44444|58.22221999999999|-18.777779000000002|41.22222|-22.444445|79.44444|0.26677614|-2.0307028000000003
901|901|24|65|9|0.0|0.0|1.2222226999999999|1.7629641|2.333334|2.3555567|20.814816|20.11111|26.777779|15.555554999999998|-2.1111112000000003|17.88889|-15.777778|26.777779|0.41941756|-1.6658529
902|902|245|47|9|0.0|0.0|0.8333308|0.12222265|0.99999744|0.48888817|134.77777|127.44443999999999|145.77777|131.11111|-22.0|33.0|-11.0|145.77777|0.12570898|-2.3024402000000004
903|903|189|107|9|0.0|0.0|1.0|1.2888924|1.0555546999999998|0.418522|133.66666999999998|125.77778|145.22223|130.0|-23.666666|34.666668|-11.0|145.22223|0.13383016|-2.3173838
904|904|75|75|9|0.0|0.0|2.8333337000000003|4.611112599999999|2.2222223|3.718518|25.962963000000002|23.333334|34.77778|19.777779000000002|-7.888889|26.444445|-18.555555|34.77778|0.42966329999999997|-1.8355997
905|905|214|79|9|0.0|0.0|1.2777778|0.86296296|1.3333334|0.53333336|4.851852|2.0|9.222222|3.3333333|-8.555555|13.111111|-4.5555553|9.222222|0.7916667|-2.2889814
906|906|220|36|9|0.0|0.0|0.94444275|0.8004619000000001|1.0555558999999999|0.85418165|114.03703999999999|100.77778|132.44444|108.88888500000002|-39.77778|55.22221999999999|-15.444445000000002|132.44444|0.23908533|-2.3622375
907|907|206|61|9|0.0|0.0|0.5555555|0.40368673|0.4999999|0.45946813|7.0740743|4.6666669999999995|12.222222|4.3333335|-7.222222299999999|15.444445000000002|-8.222222|12.222222|0.64589113|-2.0487173
908|908|184|15|9|0.0|0.0|0.44444528|0.25185028|0.77777356|0.11851902|140.77777|134.33334|150.11111|137.88889|-19.333334|28.0|-8.666667|150.11111|0.105074264|-2.3284721
909|909|202|182|9|0.0|0.0|2.5555546000000002|1.8579167|3.0|2.0548048|55.074073999999996|49.555557|68.111115|47.555557|-16.555555|39.11111|-22.555555|68.111115|0.3016008|-1.9892213
910|910|170|226|9|0.0|0.0|1.5555553|1.4246508|2.3888887999999997|1.2895594|11.888889|10.111111|8.0|17.555555|-5.3333335|-11.666667|17.0|17.555555|0.5483296999999999|1.8725060000000002
911|911|115|183|9|0.0|0.0|1.055555|0.7722019|4.722222|1.0201681|19.851851999999997|14.555554999999998|19.0|26.0|-15.888889|-2.5555556|18.444445|26.0|0.44994184|2.5068066000000004
912|912|145|101|9|0.11111111|0.0|0.55555534|0.118518576|1.611111|0.5962954|22.444445|21.555555|29.222221|16.555555|-2.6666667|20.333334|-17.666666|29.222221|0.43281928|-1.6743178
913|913|20|170|9|0.0|0.0|0.7777776999999999|0.7851843000000001|1.1111103|0.56296223|19.555555|15.111111|18.88889|24.666666|-13.333332999999998|-2.0|15.333332999999998|24.666666|0.38746688|2.504391
914|914|51|141|9|0.0|0.0|0.5555555999999999|0.11851845|0.22222225|0.074074075|0.7037036999999999|0.33333334|1.7777778000000002|0.0|-1.1111111999999999|3.2222223|-2.1111112000000003|1.7777778000000002|0.8888889000000001|-1.9212171000000002
915|915|116|184|9|0.0|0.0|2.2222226000000003|2.118519|10.611111|45.085182|31.703703000000004|28.777779|38.0|28.333334000000004|-8.777778|18.88889|-10.111111|38.333335999999996|0.25072145|-2.2154639
916|916|154|249|9|0.0|0.0|3.5|2.306994|4.5555553|3.5381527000000004|18.0|14.666667000000002|15.666667000000002|23.666666|-10.0|-7.0|17.0|23.666666|0.39839673|2.2149959999999997
917|917|183|66|9|0.0|0.0|1.277778|0.82775986|2.555556|1.8934586|42.11111|41.555557|45.88889|38.88889|-1.6666666|11.333333|-9.666667|45.88889|0.15200906|-1.6838505000000001
918|918|58|232|9|0.0|0.0|2.5000005|1.4555542|2.5555556|0.8296290000000001|14.703704|11.222222|13.555554999999998|19.333334|-10.444445|-3.4444443999999996|13.888889|19.333334|0.42348316|2.4028509999999996
919|919|166|135|9|0.0|0.0|0.44444442|0.2721655|0.22222221|0.4036867|1.4074073999999999|0.7777778000000001|3.3333333|0.11111111|-1.8888888|5.777777700000001|-3.8888887999999997|3.3333333|0.9722221999999999|-1.8807241999999997
920|920|220|149|9|0.0|0.0|0.11111113|0.17213261|0.11111113|0.17213261|0.037037037|0.0|0.11111111|0.0|-0.11111111|0.22222222|-0.11111111|0.11111111|0.11111111|-2.0943952
921|921|217|130|9|0.0|0.0|2.3333333|2.5333333|1.4444447|0.47407429999999995|21.37037|15.777778|31.888890000000004|16.444445|-16.777779000000002|31.555555|-14.777778|31.888890000000004|0.50544137|-2.1349237000000003
922|922|47|127|9|0.0|0.0|1.166667|0.9603239|1.0555558999999999|0.49065298|17.592592|9.0|30.111109999999996|13.666667000000002|-25.777779000000002|37.555557|-11.777778|30.111109999999996|0.70147634|-2.326275
923|923|101|121|9|0.11111111|0.0|0.6666667|0.843274|1.5|0.88819396|3.4074074999999997|1.1111111999999999|6.0|3.1111112000000003|-6.888889|7.777777700000001|-0.8888889000000001|6.0|0.8435185|-2.5191647999999995
924|924|160|187|9|0.11111111|0.0|2.6111119|1.9369694|5.1111107|3.5381508000000004|49.48148|44.666668|60.88889|42.88889|-14.444445000000002|34.22222|-19.777779000000002|60.88889|0.2973408|-1.9906267
925|925|34|93|9|0.0|0.0|0.55555564|0.2721653|0.38888870000000003|0.38968167|14.814815|10.444445|23.444445|10.555555|-13.111111|25.88889|-12.777778|23.444445|0.55917877|-2.102707
926|926|25|208|9|0.0|0.0|5.7222233000000005|4.841564|6.3333344|3.5527778|55.629630000000006|48.22222|70.333336|48.333332|-22.222220999999998|44.11111|-21.88889|70.333336|0.32059526|-2.0945847
927|927|224|190|9|0.0|0.0|2.8888886|2.1361103|3.0000007|1.8499245999999998|47.48148|42.444443|58.66666800000001|41.333335999999996|-15.111111|33.555557|-18.444445|58.66666800000001|0.29562140000000003|-2.0259419999999997
928|928|187|75|9|0.0|0.0|1.5555558999999999|0.9108403|5.6666665|4.8027763|39.703705|35.77778|48.22222|35.11111|-11.777778|25.555555|-13.777778|48.22222|0.27505925|-2.036435
929|929|198|148|9|0.11111111|0.0|1.6666666|0.84327394|1.111111|0.98130697|1.7777778000000002|1.1111111999999999|3.2222223|1.0|-2.0|4.3333335|-2.3333333|3.2222223|0.61296296|-2.0451503
930|930|95|97|9|0.0|0.0|0.611111|0.534027|0.7777774000000001|0.45541978|19.592592|15.333332999999998|27.777779|15.666667000000002|-12.777778|24.555555|-11.777778|27.777779|0.4474942|-2.121346
931|931|238|180|9|0.11111111|0.0|0.55555564|0.34074086|1.7222221999999998|1.6629628|13.592592000000002|11.111111|11.888889|17.777779000000002|-7.4444447|-5.111111|12.555555|17.777779000000002|0.3762527|2.2128982999999995
932|932|109|76|9|0.0|0.0|1.5000006000000001|0.69121444|0.38888870000000003|0.32773072|51.77778|47.666668|61.55555699999999|46.11111|-12.333333|29.333334000000004|-17.0|61.55555699999999|0.25070548|-1.9899223000000001
933|933|151|163|9|0.0|0.0|2.0555556|2.2851863|18.166666|41.988934|40.0|34.555557|48.0|37.444443|-16.333334|24.0|-7.666666499999999|48.11111|0.26384650000000004|-2.5174901000000003
934|934|93|147|9|0.0|0.0|3.0555553|3.5864974999999997|3.5555553|3.2157025000000004|7.703703999999999|6.4444447|9.888889|6.777777700000001|-3.7777777|6.5555553|-2.7777777|9.888889|0.34947090000000003|-2.0645137
935|935|42|244|9|0.11111111|0.0|1.111111|1.4707014999999999|1.1111111999999999|1.2590413999999999|12.814815|9.555555|11.666667|17.222223|-9.777778|-3.4444443999999996|13.222222|17.222223|0.44603544|2.3917357999999997
936|936|22|87|9|0.0|0.0|1.8888898999999997|1.2590423000000002|1.1666666|0.62361073|64.03704|55.77778000000001|80.333336|56.0|-24.777779000000002|48.88889|-24.11111|80.333336|0.30969977|-2.105073
937|937|133|181|9|0.0|0.0|2.3888892999999998|2.1645303|4.7777769999999995|2.8648567000000003|41.25926|37.77778|49.555557|36.444443|-10.444445|24.88889|-14.444445000000002|49.555557|0.26561940000000006|-1.9983681
938|938|44|233|9|0.0|0.0|2.2222218999999996|2.1464872|2.111111|1.3277656999999998|14.481482000000002|12.555555|11.333333|19.555555|-5.777777700000001|-9.444445|15.222222|19.555555|0.42217422|1.9504046000000002
939|939|93|190|9|0.0|0.0|5.5000014|1.8226971999999997|2.6111114|3.234651|53.59259399999999|47.333332|66.88889|46.555557|-18.777779000000002|39.88889|-21.11111|66.88889|0.30360149999999997|-2.052546
940|940|22|116|9|0.0|0.0|0.38888875|0.10740741|0.33333325|0.13333334|5.6296295999999995|6.777777700000001|7.0|3.1111112000000003|3.4444443999999996|4.111111|-7.5555553|7.333333500000001|0.57539684|-1.0996237
941|941|73|31|9|0.0|0.0|0.555556|0.4554202|0.8888893|0.34426534|126.85185|115.55556000000001|143.11111|121.88888500000002|-33.88889|48.77778|-14.888889|143.11111|0.19245563|-2.3348312
942|942|219|133|9|0.0|0.0|0.8333333|0.30000052|0.44444466|0.029629659|9.851851|6.222222299999999|16.666667999999998|6.666666499999999|-10.888889|20.444445|-9.555555|16.666667999999998|0.62726945|-2.1387432
943|943|61|202|9|0.0|0.0|2.2777773999999997|1.8787305|1.8888886999999999|1.0036966999999999|61.629630000000006|55.0|76.0|53.88889|-19.88889|43.11111|-23.222220999999998|76.0|0.29352704|-2.0435379
944|944|152|18|9|0.0|0.0|0.7777774000000001|0.4554219|0.55555725|0.27216440000000003|112.11111499999998|97.22222|130.44444|108.66666399999998|-44.666668|55.0|-10.333333|130.44444|0.25466839999999996|-2.45498
945|945|17|98|9|0.11111111|0.0|0.72222215|0.71232533|0.6666667|0.73029673|1.5185186000000002|0.33333334|2.8888887999999997|1.3333334|-3.5555556000000004|4.111111|-0.5555555999999999|2.8888887999999997|0.9166667|-2.4238
946|946|240|58|9|0.0|0.0|1.0555546999999998|0.77407175|1.0000013|0.7111076|92.703705|76.888885|118.55556000000001|82.66667|-47.444443|77.55556|-30.111109999999996|118.55556000000001|0.35133117|-2.2393005
947|947|68|103|9|0.0|0.0|0.66666675|0.57777774|1.111111|0.96296334|2.148148|0.11111111|5.6666665|0.6666667|-6.111111|10.555555|-4.4444447|5.6666665|0.9876543|-2.1854658
948|948|38|116|9|0.0|0.0|0.9444445|0.24074072|1.2222222|1.0962965|2.8148147999999997|0.5555555999999999|5.6666665|2.2222223|-6.777777700000001|8.555555|-1.7777778000000002|5.6666665|0.9126984|-2.4202576000000002
949|949|66|109|9|0.0|0.0|0.83333206|0.80966556|1.0000013|0.8432755999999999|102.48148|89.44444|122.22222|95.77778|-39.11111|59.22221999999999|-20.11111|122.22222|0.26811782|-2.2975464
950|950|194|118|9|0.0|0.0|0.44444449999999996|0.11851848|0.44444449999999996|0.16296297|6.259258999999999|7.5555553|7.666666499999999|3.5555556000000004|3.8888887999999997|4.222222299999999|-8.111111|7.777777700000001|0.5438712|-1.0761976999999998
951|951|107|191|9|0.0|0.0|3.722222|2.9993819999999998|2.8888873999999998|2.7862093|62.037037|54.44444300000001|78.111115|53.55555699999999|-22.777779000000002|48.22222|-25.444445|78.111115|0.31468270000000004|-2.0561104
952|952|209|94|9|0.0|0.0|1.0000002000000001|0.7601168|0.6111111|0.49065334|9.111111|5.888889|15.222222|6.222222299999999|-9.666667|18.333334|-8.666667|15.222222|0.6197129|-2.1293402
953|953|233|154|9|0.0|0.0|3.7222223|11.618519000000001|0.66666603|0.577778|33.0|25.11111|46.555557|27.333334000000004|-23.666666|40.666668|-17.0|46.555557|0.45878506|-2.2026498
954|954|40|35|9|0.0|0.0|0.7222225999999999|0.25092337|1.0555546999999998|0.6469281|69.44444|61.77778000000001|85.333336|61.22221999999999|-23.0|47.666668|-24.666666|85.333336|0.2874884|-2.0742002
955|955|252|194|9|0.0|0.0|2.1666667|0.7817361999999999|2.055556|2.0266738|18.555555|15.0|15.333332999999998|25.333334|-10.666667|-9.666667|20.333334|25.333334|0.42249063|2.1265156000000003
956|956|170|88|9|0.0|0.0|0.72222203|0.3896814|0.8333333|0.4594679|22.333334|18.222220999999998|29.333334000000004|19.444445|-12.333333|21.0|-8.666667|29.333334000000004|0.3786151|-2.2082898999999996
957|957|74|215|9|0.0|0.0|0.44444457|0.074074075|0.50000006|0.12222217|6.9259257|5.111111|4.4444447|11.222222|-5.4444447|-7.4444447|12.888889|11.222222|0.6037037|1.9911573
958|958|202|21|9|0.0|0.0|0.33333334|0.36514834|5.222221|2.613357|40.74074|37.11111|49.333332|35.77778|-10.888889|25.777779000000002|-14.888889|49.333332|0.2745188|-1.9908056
959|959|189|184|9|0.0|0.11111111|1.666666|0.84327394|2.7777773999999997|2.0073938|50.592594|45.88889|62.33333199999999|43.555557|-14.111111|35.22222|-21.11111|62.33333199999999|0.30094525|-1.9644796999999998
960|960|202|129|9|0.0|0.0|0.22222225|0.54433113|3.4444447|3.8044809999999996|2.2962964|2.4444444|2.5555556|1.8888888|0.44444445|0.7777778000000001|-1.2222222|2.6666667|0.09656084|-1.1013936000000002
961|961|126|80|9|0.0|0.0|21.055555|530.5518|34.61111|409.39636|68.77778|60.33333199999999|79.55556|66.44444|-25.333334|32.333332|-7.0|79.55556|0.28962377|-2.4341934
962|962|62|123|9|0.0|0.0|0.44444442|0.20740740000000002|0.5|0.12222223|5.814815|7.5555553|6.666666499999999|3.2222223|5.222222299999999|2.5555556|-7.777777700000001|7.5555553|0.5734127|-0.83759767
963|963|212|239|9|0.0|0.0|1.9444443|1.4516913|2.3333333|2.8205595000000003|10.37037|7.666666499999999|9.666667|13.777778|-8.111111|-2.1111112000000003|10.222222|13.777778|0.4459687|2.4263784999999998
964|964|73|164|9|0.0|0.0|0.94444436|0.5741329000000001|1.888889|1.0470407|23.148148000000003|21.777779000000002|19.11111|28.555555|-4.111111|-12.111111|16.222220999999998|28.555555|0.330345|1.7983025000000001
965|965|67|40|9|0.0|0.0|0.6666654000000001|0.51639676|0.6666667|0.699204|110.03703999999999|95.333336|129.0|105.77778|-44.11111|56.88889|-12.777778|129.0|0.2609661|-2.4194565
966|966|145|170|9|0.0|0.0|1.277778|0.57413363|1.222222|0.86066276|16.407408|12.777778|16.88889|19.555555|-10.888889|1.4444443999999999|9.444445|19.555555|0.34671864|2.7370737000000003
967|967|4|201|9|0.0|0.22222222|2.722222|1.6788458|5.2222214000000005|3.1245742|53.70370500000001|47.11111|67.22222|46.77778|-19.777779000000002|40.555557|-20.777779000000002|67.22222|0.30885938|-2.0752265
968|968|150|113|9|0.0|0.0|0.5|0.25555554|0.77777773|0.20740744|5.5925927|7.111111|6.666666499999999|3.0|4.5555553|3.2222223|-7.777777700000001|7.111111|0.5793651|-0.942558
969|969|228|191|9|0.0|0.0|1.4444447|0.6206325|2.3333328|1.1925693000000002|49.22222|44.0|60.55555699999999|43.11111|-15.666667000000002|34.0|-18.333334|60.55555699999999|0.28958246|-2.040515
970|970|47|209|9|0.0|0.0|1.7222221999999998|1.2895589|1.388889|0.92895794|11.62963|9.555555|9.222222|16.11111|-6.222222299999999|-7.222222299999999|13.444445000000002|16.11111|0.46432462|2.0609547999999998
971|971|110|182|9|0.0|0.0|2.3888892999999998|1.7940235|2.555556|1.5587274|46.37037|42.666668|56.33333199999999|40.11111|-11.111111|29.888890000000004|-18.777779000000002|56.33333199999999|0.28764573|-1.9300476000000002
972|972|9|236|9|0.0|0.0|1.8333335|3.4555559999999996|3.0555553|5.5296316|11.074074000000001|9.444445|9.444445|14.333332999999998|-4.888889|-4.888889|9.777778|14.333332999999998|0.37655354|2.0832295
973|973|96|123|9|0.0|0.0|1.2777777|0.1518523|1.8333334|2.0777776|21.62963|14.777778|34.22222|15.888889|-20.555555|37.77778|-17.222220999999998|34.22222|0.5595462|-2.149759
974|974|73|194|9|0.0|0.0|3.222222|2.3349202|4.611112|3.3560352|60.77778000000001|53.44444300000001|76.111115|52.77778000000001|-22.0|46.0|-24.0|76.111115|0.30925295|-2.0605488000000003
975|975|154|189|9|0.0|0.0|1.5555553|1.0470409|1.4444441000000001|0.8606628000000001|59.925926000000004|53.44444300000001|74.888885|51.444443|-19.444445|44.88889|-25.444445|74.888885|0.3128917|-2.0059563999999996
976|976|118|133|9|0.0|0.0|0.22222221|0.029629631|0.22222221|0.029629631|0.7407406999999999|0.0|2.2222223|0.0|-2.2222223|4.4444447|-2.2222223|2.2222223|1.0|-2.0943952
977|977|197|123|9|0.0|0.0|0.94444466|0.9518536|2.9999993|1.5555562|44.814816|41.11111|53.77778000000001|39.555557|-11.111111|26.888890000000004|-15.777778|53.77778000000001|0.26327455|-1.9783275000000002
978|978|176|100|9|0.0|0.0|1.9444441000000003|0.7740748000000001|1.4444447|0.6518514|55.370369999999994|50.333332|66.88889|48.88889|-15.111111|34.555557|-19.444445|66.88889|0.26862052|-2.00619
979|979|108|144|9|0.0|0.0|0.38888893|0.15185183|0.22222222|0.07407406|0.9629629999999999|0.0|2.8888887999999997|0.0|-2.8888887999999997|5.777777700000001|-2.8888887999999997|2.8888887999999997|1.0|-2.0943952
980|980|172|183|9|0.0|0.0|2.8888892999999998|1.6821506000000002|4.0555553|3.0725813|56.33333199999999|50.444443|70.0|48.555557|-17.666666|41.0|-23.333334|70.0|0.30547154|-1.9975766
981|981|139|187|9|0.0|0.0|2.055556|1.1238163|1.8333334|1.0697875|60.44444300000001|53.66666800000001|74.77778|52.88889|-20.333334|43.0|-22.666666|74.77778|0.29269224|-2.0582106
982|982|128|161|9|0.0|0.0|0.55555534|0.25185192|0.77777785|0.16296278|7.148148|5.5555553|10.888889|5.0|-4.777777700000001|11.222222|-6.4444447|10.888889|0.5409177|-1.9963073
983|983|73|201|9|0.0|0.11111111|0.7222225999999999|0.64693|4.444444|2.4555306|58.70370500000001|52.88889|72.22222|51.0|-17.444445|40.555557|-23.11111|72.22222|0.29418743|-1.9977362
984|984|62|26|9|0.0|0.0|0.7777774000000001|0.27216512|0.44444403|0.40368605|112.22222|98.333336|130.88889|107.44443999999999|-41.666668|56.0|-14.333332999999998|130.88889|0.24869815|-2.38614
985|985|57|229|9|0.0|0.0|2.7222226000000003|2.0593057|3.4444447|1.4089648000000001|14.629629999999999|12.0|13.555554999999998|18.333334|-7.888889|-3.2222223|11.111111|18.333334|0.34769190000000005|2.3504374
986|986|173|67|9|0.0|0.0|1.1111111999999999|1.2412658|0.22222225|0.34426522|0.7407406999999999|0.7777778000000001|1.1111111999999999|0.33333334|0.11111111|1.1111111999999999|-1.2222222|1.1111111999999999|0.23148148|-1.5126845
987|987|232|149|9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
988|988|4|208|9|0.11111111|0.0|2.3333333|1.7638342|2.4444444|1.6953101000000002|14.777778|12.111111|12.222222|20.0|-8.0|-7.666666499999999|15.666667000000002|20.0|0.42939755|2.1126172999999997
989|989|75|67|9|0.0|0.0|1.4444447|1.0074071|1.8333334|1.5444458|22.25926|22.555555|27.888890000000004|16.333334|0.8888889000000001|16.88889|-17.777779000000002|27.888890000000004|0.4148357|-1.5247713
990|990|8|226|9|0.0|0.0|2.8888886|1.9851301|1.111111|0.45542029999999994|18.0|14.0|15.777778|24.222220999999998|-12.0|-6.666666499999999|18.666666|24.222220999999998|0.424404|2.2730305
991|991|57|93|9|0.0|0.0|0.38888898|0.38968158|0.22222202|0.17213243|17.925926|13.222222|27.111109999999996|13.444445000000002|-14.111111|27.555555|-13.444445000000002|27.111109999999996|0.5119047999999999|-2.1104572
992|992|26|137|9|0.0|0.0|0.055555562999999995|0.018518523999999998|0.11111113|0.029629637|0.25925925|0.0|0.7777778000000001|0.0|-0.7777778000000001|1.5555556000000001|-0.7777778000000001|0.7777778000000001|0.7777778000000001|-2.0943952
993|993|173|152|9|0.0|0.0|0.22222221|0.029629616|0.8333333|0.16666685|3.5925925000000003|2.6666667|5.777777700000001|2.3333334999999997|-2.7777777|6.5555553|-3.7777777|5.777777700000001|0.59973544|-1.997796
994|994|236|77|9|0.0|0.0|22.166666|15.472914000000001|7.722223|8.373016|32.77778|30.222221|37.666668|30.444445|-7.666666499999999|14.666667000000002|-7.0|37.666668|0.22524333|-2.1233602000000005
995|995|49|112|9|0.11111111|0.0|1.3333334|1.3777776000000002|1.5555555|1.7185183999999998|3.8148148|1.1111111999999999|7.222222299999999|3.1111112000000003|-8.111111|10.222222|-2.1111112000000003|7.222222299999999|0.86766475|-2.4357176
996|996|110|92|9|0.11111111|0.0|1.8888886999999999|4.0296297|2.277778|3.529629|7.4444447|3.2222223|12.666667|6.4444447|-12.666667|15.666667000000002|-3.0|12.666667|0.7590125|-2.4521759999999997
997|997|54|133|9|0.0|0.0|4.3888893|1.705111|1.2777773000000001|1.2186816|21.444445|19.88889|25.777779000000002|18.666667999999998|-4.6666665|13.0|-8.333333|25.777779000000002|0.27027062|-1.9038104
998|998|227|69|9|0.0|0.0|3.6111114|45.929623|4.3333330000000005|36.400005|11.074074000000001|6.888889|16.0|10.333333999999999|-12.555555|14.777778|-2.2222223|16.0|0.6042809|-2.4818742
999|999|241|76|9|0.0|0.0|0.83333206|0.21111444|1.3333334|0.71110994|90.07406999999999|74.55556|116.55556000000001|79.111115|-46.555557|79.44444|-32.88889|116.55556000000001|0.3601942|-2.2080187999999996
1000|1000|181|15|9|0.0|0.0|0.8333359|0.21111082|1.4444427|1.2296315|140.2963|133.88889|149.55556|137.44444|-19.222220999999998|27.777779|-8.555555|149.55556|0.10463921|-2.330563
1001|1001|229|175|9|0.0|0.0|1.166666|0.52222264|5.666666|26.133337|33.0|29.0|41.0|29.0|-12.0|24.0|-12.0|41.0|0.28683385|-2.091209
1002|1002|17|110|9|0.11111111|0.0|1.2777778|1.2629629|2.7222223|2.9962952|3.9629629|1.4444443999999999|6.4444447|4.0|-7.5555553|7.4444447|0.11111111|6.4444447|0.80665785|-2.6186507000000003
1003|1003|27|134|9|0.0|0.0|1.111111|0.9813066999999999|1.6111113000000001|1.0628402|8.703704|3.6666667|15.888889|6.5555553|-15.111111|21.555555|-6.4444447|15.888889|0.772831|-2.3430035
1004|1004|133|102|9|0.0|0.11111111|22.055555|374.5964|29.888887|488.02975|44.037037|37.444443|52.66666800000001|42.0|-19.777779000000002|25.88889|-6.111111|52.66666800000001|0.39789159999999996|-2.4168172
1005|1005|178|134|9|0.0|0.0|0.11111108|0.17213255|0.22222222|0.2721655|1.8518518|1.0|3.8888887999999997|0.6666667|-2.5555556|6.111111|-3.5555556000000004|3.8888887999999997|0.8333333|-1.997796
1006|1006|118|126|9|0.0|0.0|0.6666667|0.39999974|1.8333336|2.1222223999999996|20.555555|16.11111|28.666665999999996|16.88889|-13.333332999999998|24.333334|-11.0|28.666665999999996|0.43707799999999997|-2.1588047
1007|1007|188|73|9|0.0|0.0|1.0555553|0.9289579|2.2777786|1.9935082999999998|40.185184|35.666668|49.77778|35.11111|-13.555554999999998|28.777779|-15.222222|49.77778|0.2970959|-2.0549638
1008|1008|43|152|9|0.0|0.0|1.9444445|1.7074082|1.2222222|0.8296299000000001|1.5185186000000002|1.0|2.8888887999999997|0.6666667|-1.5555556000000001|4.111111|-2.5555556|2.8888887999999997|0.64867723|-1.9332388999999999
1009|1009|237|83|9|0.0|0.0|0.7222223000000001|0.41851845|5.8333335|20.922216|9.888889|6.0|17.0|6.666666499999999|-11.666667|21.333334|-9.666667|17.0|0.6765810999999999|-2.1502569
1010|1010|23|147|9|0.0|0.0|0.33333337|0.13333334|0.72222215|0.41851825|4.5925927|4.111111|7.4444447|2.2222223|-1.4444443999999999|8.555555|-7.111111|7.666666499999999|0.6984448|-1.5617536
1011|1011|96|80|9|0.11111111|0.0|1.5555557|4.1629629999999995|2.5000002|1.9|26.0|24.0|34.444447|19.555555|-6.0|25.333334|-19.333334|34.444447|0.4324709|-1.7735944
1012|1012|240|190|9|0.0|0.0|1.5555553|0.75030917|1.3333334|1.0954453000000002|20.11111|15.888889|17.555555|26.888890000000004|-12.666667|-7.666666499999999|20.333334|26.888890000000004|0.4093088|2.252231
1013|1013|37|126|9|0.0|0.0|0.38888898|0.06296298|0.44444449999999996|0.25185186|5.777777700000001|7.4444447|6.777777700000001|3.1111112000000003|5.0|3.0|-8.0|7.4444447|0.5813491999999999|-0.89580745
1014|1014|112|90|9|0.0|0.0|7.388889999999999|6.9455557|1.2777773000000001|0.87981415|65.18519|57.66666800000001|79.77778|58.11111|-22.555555|43.77778|-21.222220999999998|79.77778|0.27834544|-2.108813
1015|1015|196|244|9|0.0|0.0|1.277778|0.5518518|3.6111114|6.9518504|7.740741000000001|6.666666499999999|7.0|9.555555|-3.2222223|-2.2222223|5.4444447|9.555555|0.3833719|2.3405869999999998
1016|1016|84|62|9|0.0|0.0|0.72222203|0.49065322|0.9444434000000002|0.77220213|61.037037|53.44444300000001|76.22222|53.44444300000001|-22.777779000000002|45.555557|-22.777779000000002|76.22222|0.3031787|-2.0937438000000004
1017|1017|226|83|9|0.0|0.0|0.8888893|0.5185185999999999|1.0555521|0.50740635|90.62963|74.55556|116.88888500000002|80.44444|-48.22222|78.77778|-30.555555|116.88888500000002|0.36206177|-2.2390527999999996
1018|1018|162|159|9|0.0|0.0|2.1666667|0.9603238000000002|2.2222223|1.4555128000000002|26.11111|25.222220999999998|29.555555|23.555555|-2.6666667|10.333333|-7.666666499999999|29.555555|0.20284556|-1.8025542
1019|1019|93|67|9|0.0|0.0|1.7222207999999999|1.3891102|1.4999993999999999|1.1879022|60.74074|53.0|75.888885|53.33333199999999|-23.222220999999998|45.444443|-22.222220999999998|75.888885|0.303044|-2.109804
1020|1020|89|107|9|0.11111111|0.0|1.4444445|1.940741|1.8888894|2.740741|18.88889|19.88889|22.88889|13.888889|3.0|12.0|-15.0|23.0|0.39465594|-1.3578709
1021|1021|180|179|9|0.0|0.0|2.2777784|2.5074107999999997|4.555556|7.274074000000001|35.48148|31.333334000000004|44.11111|31.0|-12.444445|25.88889|-13.444445000000002|44.11111|0.30116582|-2.0752
1022|1022|13|142|9|0.0|0.0|0.38888884|0.06296298|1.2777777|0.15185152|4.5925927|6.222222299999999|5.222222299999999|2.3333334999999997|4.888889|1.8888888|-6.777777700000001|6.3333335|0.6301587|-0.7763336
1023|1023|217|122|9|0.0|0.0|0.33333316|0.13333336|0.5|0.3|6.0|7.222222299999999|7.333333500000001|3.4444443999999996|3.6666667|4.0|-7.666666499999999|7.666666499999999|0.55180776|-1.0514401000000002
1024|1024|165|119|9|0.0|0.0|1.0555553|1.5740752|1.4444441000000001|0.8296290000000001|29.481482|23.222220999999998|40.333335999999996|24.88889|-18.777779000000002|32.555557|-13.777778|40.333335999999996|0.42571348|-2.1877812999999997
1025|1025|153|116|9|0.0|0.0|3.2777777|2.4713163|1.1111107|0.8344438|29.444445|25.0|38.333335999999996|25.0|-13.333332999999998|26.666665999999996|-13.333332999999998|38.333335999999996|0.35575584|-2.0907812
